station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time,forecast_reference_timestamp,forecast_aqi_next,forecast_aqi_p10,forecast_aqi_p50,forecast_aqi_p90,forecast_category,current_aqi,current_aqi_category,forecast_aqi_category,forecast_aqi_change,forecast_trend,satellite_aerosol_proxy_score,satellite_aerosol_proxy_category,satellite_data_source,dispersion_index,dispersion_category,health_exposure_risk_score,health_exposure_risk_category,forecast_hotspot_risk_score,forecast_hotspot_risk_category,intervention_urgency_score,intervention_urgency_category,is_current_hotspot,is_forecast_hotspot,is_emerging_hotspot,hotspot_status,advanced_priority_score,advanced_priority_category,advanced_priority_rank,advanced_data_quality_flag,advanced_layer_note
madhya_pradesh__mandideep__sector_d_industrial_area_mandideep_mppcb,"Sector-D Industrial Area, Mandideep - MPPCB",Mandideep,Madhya Pradesh,23.10844,77.511428,2026-07-16 05:00:00,54.0,108.0,30.0,6.0,26.0,29.0,,353.14,Very Poor,CO,True,Valid AQI,30.4,62,0.0,14.7,32,56.99,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,47.21,2.0,0.5,1.1538461538461535,0.9666666666666668,20.44,34.7,34.06,20.09,36.41,Photochemical smog,36.41,34.7,1.71,26.0,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,343.55152622173534,292.9777965119851,343.55152622173534,394.1252559314856,Very Poor,353.14,Very Poor,Very Poor,-9.588473778264643,Stable,32.0,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,38.68,Low,50.18,Moderate,50.33,Moderate,44.29,Moderate,1,1,0,Critical forecast hotspot,45.19,Moderate,242,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__nashik__hirawadi_nashik_mpcb,"Hirawadi, Nashik - MPCB",Nashik,Maharashtra,20.021503,73.813844,2026-07-16 05:00:00,33.0,45.0,5.0,10.0,33.0,20.0,4.0,394.14,Very Poor,CO,True,Valid AQI,26.5,74,0.0,15.4,26,59.53,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,64.31,1.3636363636363635,0.7333333333333333,0.1515151515151515,4.0,43.51,17.58,35.96,31.39,31.84,Vehicular traffic,43.51,35.96,7.55,32.72,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,399.5709857242066,348.99725601445635,399.5709857242066,450.1447154339568,Very Poor,394.14,Very Poor,Very Poor,5.430985724206607,Stable,16.98,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,40.93,Moderate,53.07,Moderate,53.84,Moderate,43.66,Moderate,1,1,0,Critical forecast hotspot,45.15,Moderate,243,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
bihar__begusarai__lohiyanagar_begusarai_bspcb,"Lohiyanagar, Begusarai - BSPCB",Begusarai,Bihar,25.42742023,86.13886079,2026-07-16 05:00:00,33.0,37.0,9.0,18.0,17.0,40.0,16.0,300.0,Poor,CO,True,Valid AQI,32.3,69,0.0,9.2,91,75.42,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.43,1.121212121212121,0.8918918918918919,0.5294117647058824,4.444444444444445,5.39,10.86,17.22,34.82,31.13,Biomass / fine-particle combustion,34.82,31.13,3.69,25.48,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High-priority intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,298.72164434179354,248.1479146320433,298.72164434179354,349.2953740515438,Poor,300.0,Poor,Poor,-1.2783556582064648,Stable,19.23,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,70.79,High,43.44,Moderate,46.72,Moderate,45.05,Moderate,1,1,0,High forecast hotspot,45.14,Moderate,244,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__boisar__khaira_boisar_mpcb,"Khaira, Boisar - MPCB",Boisar,Maharashtra,19.786089,72.757971,2026-07-16 05:00:00,40.0,53.0,18.0,15.0,16.0,20.0,4.0,285.65,Poor,CO,True,Valid AQI,28.7,74,0.0,12.1,95,72.41,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,38.84,1.325,0.7547169811320755,1.125,1.1111111111111112,7.49,11.07,20.53,32.96,24.66,Biomass / fine-particle combustion,32.96,24.66,8.3,25.56,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,306.5950529889644,256.02132327921413,306.5950529889644,357.1687826987146,Very Poor,285.65,Poor,Very Poor,20.94505298896445,Stable,23.05,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,65.09,High,43.32,Moderate,47.71,Moderate,44.94,Moderate,1,1,0,Critical forecast hotspot,45.13,Moderate,245,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__kanpur__nsi_kalyanpur_kanpur_uppcb,"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.509954,80.249612,2026-07-16 05:00:00,46.0,90.0,31.0,23.0,27.0,21.0,2.0,358.99,Very Poor,CO,True,Valid AQI,34.3,55,0.0,12.4,20,57.38,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,60.14,1.9565217391304348,0.5111111111111111,1.148148148148148,0.6774193548387096,48.95,26.17,40.25,30.14,45.52,Vehicular traffic,48.95,45.52,3.43,35.29,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,360.736282316033,310.1625526062828,360.736282316033,411.3100120257832,Very Poor,358.99,Very Poor,Very Poor,1.746282316032989,Stable,26.84,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,39.98,Low,51.07,Moderate,51.07,Moderate,44.01,Moderate,1,1,0,Critical forecast hotspot,45.07,Moderate,246,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__noida__sector_116_noida_uppcb,"Sector-116, Noida - UPPCB",Noida,Uttar Pradesh,28.56923,77.393848,2026-07-16 05:00:00,94.0,188.0,45.0,11.0,15.0,14.0,13.0,271.3,Poor,CO,True,Valid AQI,35.6,45,0.0,10.2,5,56.18,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,70,65,56.36,2.0,0.5,3.0,0.3111111111111111,40.41,43.94,53.59,23.01,50.54,Construction / road dust,53.59,50.54,3.05,38.43,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood; high road-density proxy,Partially aligned,"High-priority intervention: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,276.221705909091,225.64797619934075,276.221705909091,326.7954356188412,Poor,271.3,Poor,Poor,4.921705909090974,Stable,46.31,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,38.96,Low,48.08,Moderate,44.75,Moderate,44.9,Moderate,1,1,0,High forecast hotspot,45.05,Moderate,247,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
gujarat__gandhinagar__iiphg_lekawada_gandhinagar_iitm,"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,23.243639,72.68994,2026-07-16 05:00:00,22.0,60.0,7.0,3.0,36.0,4.0,1.0,412.83,Severe,CO,True,Valid AQI,31.8,61,0.1,9.8,15,57.54,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,44.48,2.727272727272727,0.3666666666666666,0.1944444444444444,0.5714285714285714,8.58,7.45,19.62,28.92,26.45,Biomass / fine-particle combustion,28.92,26.45,2.47,20.98,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,413.1909374603176,362.6172077505673,413.1909374603176,463.7646671700678,Severe,412.83,Severe,Severe,0.3609374603176434,Stable,14.8,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,41.31,Moderate,52.06,Moderate,55.15,Moderate,43.38,Moderate,1,1,0,Critical forecast hotspot,44.99,Moderate,248,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
karnataka__karwar__khb_colony_karwar_kspcb,"KHB Colony, Karwar - KSPCB",Karwar,Karnataka,14.816666,74.141003,2026-07-16 05:00:00,34.0,39.0,24.0,17.0,28.0,17.0,4.0,364.85,Very Poor,CO,True,Valid AQI,28.8,74,0.1,10.6,44,63.77,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.61,1.1470588235294117,0.8717948717948718,0.8571428571428571,0.7083333333333334,11.34,14.61,15.61,33.68,25.18,Biomass / fine-particle combustion,33.68,25.18,8.5,26.13,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,353.64977875642103,303.0760490466708,353.64977875642103,404.22350846617127,Very Poor,364.85,Very Poor,Very Poor,-11.200221243578994,Stable,19.84,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,50.86,Moderate,48.62,Moderate,50.84,Moderate,43.98,Moderate,1,1,0,Critical forecast hotspot,44.9,Moderate,249,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__aurangabad__rachnakar_colony_aurangabad_mpcb,"Rachnakar Colony, Aurangabad - MPCB",Aurangabad,Maharashtra,19.863756,75.321188,2026-07-16 05:00:00,52.0,64.0,19.0,5.0,27.0,8.0,1.0,358.99,Very Poor,CO,True,Valid AQI,27.8,64,0.0,14.6,26,57.31,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,39.37,1.2307692307692308,0.8125,0.7037037037037037,0.4210526315789473,9.88,8.95,22.73,32.44,25.4,Biomass / fine-particle combustion,32.44,25.4,7.04,24.82,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,389.1098519758243,338.5361222660741,389.1098519758243,439.68358168557455,Very Poor,358.99,Very Poor,Very Poor,30.119851975824304,Increasing,22.6,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,38.7,Low,50.59,Moderate,53.59,Moderate,43.51,Moderate,1,1,1,Critical forecast hotspot,44.87,Moderate,250,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__sri_ganganagar__old_city_sri_ganganagar_rspcb,"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,Rajasthan,29.931624,73.864511,2026-07-16 05:00:00,50.0,81.0,67.0,4.0,18.0,68.0,19.0,306.27,Very Poor,CO,True,Valid AQI,36.9,38,0.0,8.6,0,56.01,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,33.92,1.62,0.6172839506172839,3.7222222222222223,1.0149253731343284,20.33,15.39,22.37,30.1,52.87,Photochemical smog,52.87,30.1,22.77,43.84,Moderate confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,354.19921740740733,303.6254876976571,354.19921740740733,404.7729471171576,Very Poor,306.27,Very Poor,Very Poor,47.92921740740735,Increasing,32.67,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,39.55,Low,46.36,Moderate,51.84,Moderate,43.9,Moderate,1,1,1,Critical forecast hotspot,44.82,Moderate,251,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
odisha__balasore__kalidaspur_balasore_ospcb,"Kalidaspur, Balasore - OSPCB",Balasore,Odisha,21.51161,86.89088,2026-07-16 05:00:00,24.0,32.0,12.0,4.0,33.0,38.0,3.0,394.14,Very Poor,CO,True,Valid AQI,31.0,73,0.1,13.9,55,58.53,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,43.15,1.3333333333333333,0.75,0.3636363636363636,3.1666666666666665,9.26,8.25,16.59,30.65,28.88,Biomass / fine-particle combustion,30.65,28.88,1.77,21.99,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,396.0133952380952,345.4396655283449,396.0133952380952,446.5871249478454,Very Poor,394.14,Very Poor,Very Poor,1.8733952380952132,Stable,17.75,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,42.57,Moderate,50.61,Moderate,53.88,Moderate,43.41,Moderate,1,1,0,Critical forecast hotspot,44.82,Moderate,251,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__tonk__shastri_nagar_tonk_rspcb,"Shastri Nagar, Tonk - RSPCB",Tonk,Rajasthan,26.159933,75.780517,2026-07-16 05:00:00,64.0,133.0,2.0,2.0,32.0,43.0,4.0,388.28,Very Poor,CO,True,Valid AQI,33.5,51,0.0,15.7,19,49.84,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,38.98,2.078125,0.4812030075187969,0.0625,21.5,6.53,5.63,31.81,30.16,35.8,Photochemical smog,35.8,31.81,3.99,26.26,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,367.18679436507966,316.6130646553294,367.18679436507966,417.7605240748299,Very Poor,388.28,Very Poor,Very Poor,-21.09320563492031,Stable,32.03,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,27.84,Low,52.75,Moderate,51.92,Moderate,43.38,Moderate,1,1,0,Critical forecast hotspot,44.7,Moderate,252,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
bihar__araria__kharahiya_basti_araria_bspcb,"Kharahiya Basti, Araria - BSPCB",Araria,Bihar,26.146529,87.454184,2026-07-16 05:00:00,23.0,23.0,15.0,21.0,20.0,38.0,4.0,317.99,Very Poor,CO,True,Valid AQI,30.7,77,0.0,10.8,73,73.66,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.37,1.0,1.0,0.75,2.533333333333333,7.5,13.48,16.27,34.32,30.47,Biomass / fine-particle combustion,34.32,30.47,3.85,25.18,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,323.2689008173836,272.69517110763337,323.2689008173836,373.84263052713385,Very Poor,317.99,Very Poor,Very Poor,5.278900817383601,Stable,16.81,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,65.97,High,44.08,Moderate,48.39,Moderate,44.3,Moderate,1,1,0,Critical forecast hotspot,44.7,Moderate,252,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__chandrapur__midc_khutala_chandrapur_mpcb,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,19.9775302,79.2337086,2026-07-16 05:00:00,21.0,57.0,,4.0,39.0,14.0,,431.51,Severe,CO,True,Valid AQI,32.3,58,0.0,18.2,87,54.68,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,53.55,2.7142857142857144,0.3684210526315789,,,0.0,0.0,31.09,16.79,0.0,Construction / road dust,31.09,16.79,14.3,26.05,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Immediate intervention: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,392.8104526071053,342.23672289735504,392.8104526071053,443.3841823168555,Very Poor,431.51,Severe,Very Poor,-38.699547392894715,Decreasing,17.61,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,37.36,Low,52.81,Moderate,54.12,Moderate,43.07,Moderate,1,1,0,Critical forecast hotspot,44.66,Moderate,253,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__jnu_delhi_dpcc,"JNU, Delhi - DPCC",Delhi,Delhi,28.540721,77.168544,2026-07-16 05:00:00,68.0,135.0,24.0,1.0,22.0,21.0,3.0,329.7,Very Poor,CO,True,Valid AQI,35.3,45,0.0,11.3,3,53.99,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,56.0,1.9852941176470589,0.5037037037037037,1.0909090909090908,0.875,46.2,15.7,44.65,30.84,46.76,Photochemical smog,46.76,46.2,0.56,32.9,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,346.66619319167967,296.0924634819294,346.66619319167967,397.2399229014299,Very Poor,329.7,Very Poor,Very Poor,16.96619319167968,Stable,32.74,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,35.19,Low,50.51,Moderate,49.88,Moderate,43.7,Moderate,1,1,0,Critical forecast hotspot,44.66,Moderate,253,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
